Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
205	23.301424	1.4424664	26.279684	20.12786	49.466667	37.863556	121.0	0.0	1000.0	417690.0	0.0675873786407767	2.3269916	0.35031682	3.4161315	0.6867324	4.7238326	4.3829494	37.297062	-6.378007	3.0517577e-09	-0.00018528443	0.0	-0.00019822591	0.074644774	-0.030199487	22.04168	-9.997717	0	0	1.0	1.1215577	0.00056948233	6180000	26065.827389717102
206	22.99728	1.1061496	25.195292	20.4743	53.133335	36.58938	157.0	0.0	1000.0	419284.0	0.06751755233494364	2.3503718	0.36446458	3.8169856	0.6926309	5.486863	5.204645	31.789236	-7.8517723	2.0345052e-09	-0.0004899943	-8.138021e-09	0.00058345747	0.07596673	-0.03507635	20.387386	-9.793273	0	0	1.0	1.1223116	0.0013479748	6210000	26189.513332128525
207	22.904415	1.4388411	26.208126	20.57455	50.433334	41.001366	163.0	0.0	1000.0	420797.0	0.06743541666666666	2.3228898	0.3435473	3.5007503	1.1074518	5.418872	4.6718197	32.931053	-3.5478635	-2.0345052e-09	-0.000810317	4.1707356e-08	0.00023718161	0.074843265	-0.034048315	18.291965	-8.887766	0	0	1.0	1.1229988	0.0008981534	6240000	26313.13516640663
208	22.610851	1.405008	25.495596	19.863894	57.266666	31.886185	119.0	13.0	1000.0	422515.0	0.06738676236044656	2.3227515	0.35601747	3.4715827	0.9575341	5.895549	4.75385	36.346127	-2.8317556	-1.1698405e-08	-0.0005713781	3.2552084e-08	-5.141805e-05	0.07497545	-0.037636496	22.538235	-10.09241	0	0	1.0	1.1235874	0.00043045153	6270000	26436.812135219574
209	22.888147	1.1852936	25.732658	20.236115	61.366665	29.196442	116.0	0.0	1000.0	424356.0	0.06735809523809524	2.3142934	0.35489827	3.4544835	0.96163994	6.0307074	4.660535	35.50206	-4.39241	4.0690105e-09	-0.0008384928	-1.525879e-08	-0.0010804748	0.07691812	-0.035038833	19.930258	-9.357398	0	0	1.0	1.1241176	0.0014378611	6300000	26562.315474271774
210	23.117004	1.740889	26.018093	20.124067	50.533333	37.19743	129.0	0.0	1000.0	425872.0	0.06727835703001579	2.3312433	0.35687828	3.7356756	0.97773504	5.355297	4.2240367	34.806606	-5.986367	-1.525879e-08	-0.00020504098	4.0690104e-08	-0.00061362307	0.079123974	-0.035514638	22.54331	-10.674227	0	0	1.0	1.1245419	0.0005723385	6330000	26687.749502897263
211	22.598822	1.5016311	25.492786	19.17331	54.566666	32.930923	120.0	0.0	1000.0	427509.0	0.0672183962264151	2.3268702	0.36347127	3.2925944	0.6939296	5.732415	4.8137116	35.316174	-4.5564423	-4.0690105e-09	-0.00027892253	0.0	0.0002843974	0.070685595	-0.032494448	21.364054	-10.448595	0	0	1.0	1.1250046	0.00071165327	6360000	26813.6040058136
212	23.37658	1.9143589	27.89237	20.385035	54.833332	32.574104	144.0	0.0	1000.0	429154.0	0.06716025039123631	2.2759457	0.34546387	3.4061856	0.47871026	5.6485105	4.9221406	28.66219	-7.626099	5.086263e-10	-0.00043400927	8.138021e-09	0.0010969563	0.11170486	-0.05674831	19.314684	-9.03005	0	0	1.0	1.1253297	0.00061972183	6390000	26940.861518383026
213	22.685993	1.6862696	27.08999	19.380495	50.5	32.685112	130.0	0.0	1000.0	430669.0	0.06708239875389409	2.3280208	0.38799575	3.8089614	0.8777459	5.6389356	4.6029463	31.339466	-5.5715413	-1.5258789e-09	-0.0006669416	0.0	-0.0001320394	0.08766413	-0.040321305	18.53207	-9.364553	0	0	1.0	1.1256564	0.002422711	6420000	27068.04530978203
214	22.906794	1.8374028	27.794796	19.661427	42.166668	35.402523	164.0	0.0	1000.0	431934.0	0.06696651162790698	2.3079226	0.37143993	4.0715475	0.57736474	4.9892707	4.457102	37.565735	-2.6058464	-3.306071e-09	-0.00025914382	-8.138021e-09	2.0410156e-05	0.087403335	-0.042228352	20.283373	-10.4881525	0	0	1.0	1.1259079	0.00069806277	6450000	27195.261460781097
215	23.061838	1.9607496	27.33071	18.857843	58.0	39.084522	167.0	0.0	1000.0	433674.0	0.066925	2.3295732	0.3660296	3.7511628	0.7355166	5.019965	4.4848394	36.004543	-3.1800578	-3.5603842e-09	-0.00072362315	2.5431316e-08	-0.000386203	0.09877173	-0.04414774	24.884668	-11.872118	0	0	1.0	1.1259204	0.0013094487	6480000	27321.081425905228
216	23.022429	1.3089023	26.244034	21.311045	48.933334	29.381325	116.0	0.0	1000.0	435142.0	0.066842089093702	2.3307836	0.37252665	3.5867467	1.0898767	5.6186385	4.758346	35.027664	-3.5446029	-2.0345052e-09	-0.0001903829	0.0	-6.3517255e-05	0.08032132	-0.040055815	20.279644	-10.090572	0	0	1.0	1.1258948	0.0026288866	6510000	27447.10199713707
217	23.179216	1.4910656	25.697767	20.050663	57.033333	41.237915	157.0	0.0	1000.0	436853.0	0.06679709480122324	2.3307045	0.36130935	3.5997036	1.0633211	5.6428647	4.8303204	33.874634	-5.0092015	-4.0690105e-09	-0.0007512431	-6.1035155e-09	0.00050491944	0.0927495	-0.050282497	21.483576	-10.553578	0	0	1.0	1.1258447	0.0016764933	6540000	27574.294323205948
218	22.681484	1.5234352	25.69903	19.04726	39.0	31.22072	123.0	0.0	1000.0	438023.0	0.06667016742770167	2.3273745	0.35827065	3.454623	1.1685439	4.4933386	4.3114653	31.713459	-3.0376298	9.155274e-09	-0.000640861	3.306071e-09	-0.0008621422	0.07928344	-0.041621063	15.159186	-6.990307	0	0	1.0	1.125684	0.0028370973	6570000	27699.761207342148
219	22.702297	2.7836497	29.475674	11.918526	52.5	38.89623	150.0	0.0	1000.0	439598.0	0.06660575757575758	2.2957613	0.36763802	3.8076053	0.8513298	4.8820753	4.541231	28.994724	-2.9946592	0.0	-0.00039514975	4.0690104e-08	-0.0005958293	0.12551245	-0.0790198	22.37486	-10.735344	0	0	1.0	1.125479	0.00072308443	6600000	27826.111998558044
220	23.006346	1.8196651	27.62569	20.204027	56.5	33.260338	124.0	0.0	1000.0	441293.0	0.06656003016591251	2.3200295	0.36975527	3.589928	-0.07095704	5.3540916	4.8680735	35.90795	-2.7335966	4.0690105e-09	-0.0004239868	0.0	0.00044404704	0.100218244	-0.048818666	21.437254	-9.6038685	0	0	1.0	1.1252086	0.0016106211	6630000	27951.82626891136
221	23.096159	1.2448257	26.088991	21.027756	46.766666	30.574156	134.0	0.0	1000.0	442696.0	0.06647087087087088	2.3474066	0.36693946	3.5838134	0.8442414	5.5484824	4.185178	30.549458	-2.9182756	-4.0690105e-09	-0.00070137327	0.0	-0.0009972656	0.07123794	-0.031808943	15.689009	-7.0065966	0	0	1.0	1.1247882	0.0012903305	6660000	28076.779081344604
222	22.687084	1.5765277	25.504105	19.787569	41.0	29.19018	104.0	0.0	1000.0	443926.0	0.06635665171898356	2.313998	0.36315903	3.544823	0.35407385	4.6361885	4.136346	29.406902	-3.4519858	1.4241537e-08	-0.0012787496	-6.1035155e-09	0.0011491699	0.078584	-0.031071134	16.651897	-6.7538223	0	0	1.0	1.1244285	0.002175131	6690000	28202.698071718216
223	22.955284	1.4040432	25.487864	20.312664	56.9	38.175343	163.0	0.0	1000.0	445633.0	0.06631443452380953	2.3206022	0.35882995	3.4017897	0.277983	4.8702884	4.570402	30.404966	-4.5709667	-6.1035155e-09	-0.000825531	6.510417e-08	0.00012447916	0.075437225	-0.03500718	22.485743	-11.0868225	0	0	1.0	1.1241007	0.0025540274	6720000	28326.446925878525
224	23.04113	1.1988297	24.905483	19.51045	54.133335	28.677208	107.0	0.0	1000.0	447257.0	0.06626029629629629	2.305239	0.34834564	3.322316	0.47790086	5.2929583	4.619981	33.148815	-3.3726876	3.0517577e-09	-0.00071110326	-2.0345052e-08	0.0019259562	0.072774954	-0.033638954	22.70793	-10.7560835	0	0	1.0	1.1236436	0.0020219483	6750000	28450.79484319687
225	22.605793	1.4070022	26.652527	20.207447	42.066666	31.136187	117.0	0.0	1000.0	448519.0	0.06615324483775811	2.3087792	0.35881275	3.5170913	0.88966674	5.185438	4.3500094	31.625227	-2.8434129	-1.4241537e-08	-0.0010069377	-1.3224284e-08	0.00047530516	0.06964102	-0.030762784	17.648993	-8.303607	0	0	1.0	1.1231401	0.0017920367	6780000	28574.480135202408
226	22.724499	1.2144353	24.814995	20.405743	58.5	33.080456	119.0	0.0	1000.0	450274.0	0.06611953010279001	2.2710197	0.34039283	3.3028212	0.68951565	5.226133	4.4166856	32.613575	-4.252469	4.0690105e-09	-0.00039075318	-3.2552084e-08	0.000621875	0.06832124	-0.028858855	24.580456	-11.148216	0	0	1.0	1.1226609	0.00065573974	6810000	28698.146389484406
227	22.470062	1.198259	25.393957	20.233242	49.133335	28.677208	123.0	0.0	1000.0	451748.0	0.06604502923976609	2.3148732	0.35152745	3.751191	1.0638002	5.5620065	4.691698	38.625946	-4.2598104	3.5603842e-09	-0.0005731893	0.0	-0.00092762045	0.06583274	-0.025610011	22.17031	-10.058372	0	0	1.0	1.122435	0.0008173812	6840000	28821.815430879593
228	22.32085	1.6164666	26.100323	19.262327	55.433334	41.320442	164.0	0.0	1000.0	453411.0	0.06599868995633187	2.2844112	0.34764722	3.4415097	0.96106243	5.5611672	4.5947385	32.462273	-2.129036	1.4241537e-08	-0.0008769918	3.2552084e-08	-0.0007077718	0.062807046	-0.028033588	28.137968	-14.537822	0	0	1.0	1.1220721	0.0008921762	6870000	28946.448442220688
229	22.862171	1.5029286	27.413548	20.330309	57.133335	32.410633	127.0	0.0	1000.0	455125.0	0.06596014492753623	2.2918482	0.3502473	3.6622722	0.81118363	5.9524846	5.0280957	30.355385	-3.8364553	1.3224284e-08	-0.0004405955	-3.051758e-08	-0.0013688518	0.07145755	-0.027478855	23.731674	-11.478905	0	0	1.0	1.121647	0.0006063194	6900000	29071.425258159637
230	23.053514	1.5998815	27.23745	20.612514	52.0	35.962017	156.0	0.0	1000.0	456685.0	0.0658997113997114	2.354777	0.35137117	3.3720644	1.1450157	5.6400156	4.55333	33.655033	-2.2875838	-1.4241537e-08	-0.0008891784	-2.0345052e-08	0.00047139893	0.07911267	-0.032338176	17.7714	-8.0629225	0	0	1.0	1.121124	0.0011414225	6930000	29195.298975467682
231	23.29537	1.6651683	28.464834	20.709244	55.633335	26.758778	126.0	0.0	1000.0	458354.0	0.06585545977011495	2.3233082	0.3528386	3.5891073	0.8596969	5.4805064	4.8546176	34.001038	-3.7773416	5.086263e-09	-0.0013896202	8.138021e-09	-0.0015038493	0.08084671	-0.033757858	19.189	-9.056152	0	0	1.0	1.1207849	0.0026940224	6960000	29319.16822719574
232	22.844847	1.334222	25.76052	20.767574	47.4	29.43309	116.0	0.0	1000.0	459776.0	0.06577625178826896	2.3432636	0.35757053	3.5835352	1.174981	5.0613055	4.064887	28.66672	-4.3633738	-1.3224284e-08	-0.00033927715	-2.0345052e-08	0.00042271626	0.07341752	-0.032128103	19.645218	-9.330401	0	0	1.0	1.120517	0.000499935	6990000	29443.34700155258
233	22.937279	1.1958771	25.624983	20.806278	53.4	33.922066	137.0	0.0	1000.0	461378.0	0.06572336182336182	2.355645	0.36473703	4.3519754	1.0176023	5.3622704	4.835788	36.242733	-2.3589323	5.086263e-09	-0.00047704368	-4.0690105e-09	-0.00028003744	0.07856824	-0.03841563	22.463558	-9.359085	0	0	1.0	1.1198381	0.00051351974	7020000	29567.829431295395
234	22.912024	1.3654721	26.008532	20.444874	50.6	30.030651	113.0	0.0	1000.0	462896.0	0.06565900709219859	2.339495	0.35767937	3.652043	0.7167276	5.3438735	4.4711285	28.776985	-2.763709	7.1207684e-09	-0.008669829	8.138021e-09	-0.00043934124	0.08460965	-0.039112546	16.956644	-8.313355	0	0	79.0	1.118945	0.0057933107	7050000	29720.138404130936
235	23.262112	1.64622	27.25604	20.633512	50.233334	26.674185	112.0	0.0	1000.0	464403.0	0.06559364406779661	2.3360486	0.35826725	3.6226091	1.1000031	4.979903	4.5291615	29.469599	-3.8361025	-1.4241537e-08	-0.007832705	6.1035155e-09	-0.00058561604	0.08352596	-0.030610323	18.32096	-8.262285	0	0	79.0	1.0923357	0.0052123005	7080000	29869.084607362747
236	23.143791	1.2358701	25.238705	20.493912	48.866665	29.435503	121.0	0.0	1000.0	465869.0	0.06552306610407876	2.3695526	0.36593187	3.7165806	1.1853292	4.987055	4.1646147	30.743904	-2.9694166	-1.0681152e-08	-0.008185536	-2.0345052e-08	0.0010182597	0.082306296	-0.03639075	18.060333	-8.238455	0	0	79.0	1.0706468	0.005524185	7110000	30018.532132148743
237	22.453619	1.4081026	25.411196	19.810532	52.133335	36.12638	123.0	0.0	1000.0	467433.0	0.06546680672268908	2.3261218	0.34505823	3.3479016	1.1419951	5.2009606	4.5635056	33.89616	-2.895149	-6.1035155e-09	-0.008763287	-3.4586588e-08	-0.0015490642	0.059786674	-0.024978694	20.770864	-9.08462	0	0	79.0	1.0507154	0.0054529053	7140000	30167.569886446
238	23.580477	1.295113	26.060995	20.840042	57.533333	31.66042	139.0	6.0	1000.0	469159.0	0.06543361227336122	2.304731	0.33964863	3.4629147	0.6863134	5.967452	4.939598	42.888313	-3.0247965	-1.0172526e-08	-0.008053943	-1.6276042e-08	-0.0016382731	0.08105342	-0.035264526	20.417503	-9.957672	0	0	79.0	1.0236163	0.0046275747	7170000	30317.02333879471
239	23.731518	1.1774485	26.224478	21.08047	58.133335	36.39298	122.0	0.0	1000.0	470903.0	0.06540319444444445	2.3789623	0.35775024	3.6459146	0.9402245	5.314586	4.4997106	31.043894	-3.292914	-2.415975e-09	-0.005990143	-1.4241537e-08	0.0006869202	0.089469545	-0.039119117	19.406395	-8.544466	0	0	79.0	1.0085721	0.005970938	7200000	30465.517771959305
240	22.968021	1.2687566	25.311605	20.585695	59.9	33.877575	128.0	0.0	1000.0	472700.0	0.06538035961272476	2.3778138	0.3805393	3.5737705	1.1083602	6.0641384	5.162947	37.668957	-2.843658	-8.138021e-09	-0.008315289	5.2897136e-08	-0.0021869547	0.07640096	-0.03122785	24.231213	-11.490812	0	0	79.0	1.0002332	0.0055818814	7230000	30615.496607542038
241	22.60705	1.3535299	25.003853	20.155985	54.733334	39.07679	134.0	0.0	1000.0	474342.0	0.06533636363636364	2.3225853	0.3608343	3.4464824	0.85110503	5.9388866	4.7533774	31.772352	-2.301025	4.577637e-09	-0.0011515884	1.6276042e-08	0.0011611247	0.06892709	-0.027474701	21.524908	-10.495782	0	0	6.0	0.98993754	0.0050762887	7260000	30741.880272865295
242	22.768301	1.3071618	26.46456	20.505442	57.8	32.640873	139.0	0.0	1000.0	476076.0	0.06530534979423869	2.3155622	0.3508426	3.640219	0.7434239	5.7949843	4.9507346	36.75126	-2.9742749	1.0681152e-08	-0.00019180348	4.0690105e-09	0.0024198894	0.0687873	-0.026081398	21.284412	-9.78452	0	0	1.0	0.9906827	0.006678961	7290000	30866.9819791317
243	22.841362	1.7429305	26.921217	18.434807	52.7	35.361137	124.0	0.0	1000.0	477657.0	0.06525368852459017	2.3021288	0.35319465	3.7967265	0.7707474	5.7387595	4.6849155	32.403595	-4.261763	-1.5258789e-09	0.0024969366	-6.1035155e-09	-0.001173875	0.084763005	-0.035204217	16.706924	-8.411693	0	0	1.0	0.99080914	0.011658941	7320000	30993.01459503174
244	22.809439	1.4561763	26.836676	19.080751	51.6	33.727932	111.0	0.0	1000.0	479205.0	0.06519795918367347	2.3285291	0.3867011	3.6859457	-0.04649892	4.9744215	4.4860616	33.813915	-2.5858104	1.0172526e-08	8.401744e-05	3.6621095e-08	-0.00050938514	0.066780075	-0.029521532	21.164154	-10.19615	0	0	1.0	0.9907191	0.002960177	7350000	31117.438042640686
245	23.290358	1.750788	26.878567	20.379515	46.6	33.97117	134.0	0.0	1000.0	480603.0	0.06512235772357723	2.325539	0.34337363	3.8045943	0.7205405	4.9956374	4.585536	34.08334	-3.9214578	-3.0517577e-09	-0.00016623738	3.4586588e-08	-0.002889783	0.0818069	-0.02793862	14.911929	-7.2417126	0	0	1.0	0.9906702	0.0025187498	7380000	31242.96158194542
246	23.46101	1.4963378	26.783998	21.091682	60.9	29.109392	126.0	16.0	1000.0	482430.0	0.06510526315789474	2.3480084	0.34955367	3.5842252	1.0204542	5.630188	4.6781464	31.657667	-2.8986974	2.7974447e-09	-0.0007509819	-2.6448568e-08	0.00039711304	0.081498615	-0.036241446	19.598291	-8.864523	0	0	1.0	0.9908329	0.0013886348	7410000	31367.861888885498
247	22.772123	1.1769651	25.489862	20.827131	55.433334	36.769264	151.0	0.0	1000.0	484093.0	0.06506626344086021	2.384888	0.38032338	3.589562	1.0603677	5.9035926	4.5908265	33.69394	-2.1512878	-4.0690105e-09	0.0009456675	-2.8483074e-08	0.00043403727	0.07876815	-0.036398854	17.924713	-8.707265	0	0	1.0	0.991275	0.0089493245	7440000	31492.849538564682
248	22.54827	1.4059538	27.85523	20.95139	45.7	36.22168	153.0	0.0	1000.0	485464.0	0.06498848728246319	2.300837	0.35123843	3.2721112	0.3881562	5.4402447	4.400304	34.005146	-2.3076544	-3.0517577e-09	-0.00041624246	5.086263e-09	-0.00011117452	0.07398787	-0.022851612	16.374084	-8.311332	0	0	1.0	0.99208146	0.0008043074	7470000	31617.50143456459
249	23.295166	1.3059895	26.14227	20.654753	47.566666	35.10336	146.0	0.0	1000.0	486891.0	0.0649188	2.2948794	0.3431207	3.3835127	0.6811767	4.615042	4.3898597	32.601265	-2.847159	-6.357829e-09	-0.0009380241	-3.6621095e-08	0.0010697104	0.081881225	-0.031366404	22.7477	-11.052623	0	0	1.0	0.9929106	0.004384025	7500000	31741.375164985657
250	23.154041	1.2656019	25.068615	20.062689	49.7	35.22324	132.0	0.0	1000.0	488382.0	0.06485816733067729	2.3793569	0.3599309	3.8068173	1.1594517	4.8571677	4.5032268	30.005653	-3.6329317	-5.086263e-09	-0.00080674747	2.0345052e-08	0.00031597493	0.074540585	-0.02539188	23.625994	-11.293855	0	0	1.0	0.9938273	0.001827286	7530000	31865.788094758987
251	22.890772	2.1984339	26.46989	14.544955	54.866665	36.55018	184.0	0.0	1000.0	490028.0	0.06481851851851853	2.3178587	0.37252095	3.345807	0.030552465	5.561424	4.784599	34.032326	-3.755949	0.0	0.00030006713	2.0345052e-08	0.0031749432	0.08969839	-0.038271513	21.696215	-10.447048	0	0	1.0	0.9946456	0.004414911	7560000	31989.38725757599
252	22.833073	1.4372191	26.500896	20.743671	69.7	34.994427	132.0	0.0	1000.0	492119.0	0.06483781291172595	2.3329425	0.35430908	3.5102537	0.9249496	6.525412	5.0585327	35.091087	-3.3168302	4.577637e-09	-6.070404e-05	-6.510417e-08	0.00010913086	0.06767181	-0.026512641	25.067902	-12.425597	0	0	1.0	0.9952846	0.0014511328	7590000	32112.90487098694
253	23.033957	1.3499407	26.286436	21.121326	50.3	30.33826	118.0	0.0	1000.0	493628.0	0.06478057742782152	2.3040786	0.33783555	3.4156716	0.5453551	5.922737	4.6136947	33.783974	-2.7101698	1.93278e-08	-0.00062949624	-4.0690104e-08	0.0007027018	0.075769044	-0.02775485	20.854176	-10.61922	0	0	1.0	0.9957572	0.0035962032	7620000	32237.166389226913
254	22.43585	1.2707057	25.157318	20.244305	57.0	39.9508	134.0	0.0	1000.0	495338.0	0.06475006535947712	2.321985	0.36675745	4.0616045	1.0710502	5.7409105	4.8706393	33.303974	-3.0058155	4.0690105e-09	-0.00027914735	-2.4414062e-08	0.00045935466	0.06412714	-0.03050863	20.793606	-9.527055	0	0	1.0	0.9963722	0.00077235425	7650000	32361.41065096855
255	23.368103	1.9300755	27.871244	20.366781	48.2	31.831223	131.0	0.0	1000.0	496784.0	0.06468541666666666	2.3108623	0.34368882	3.7989671	1.0853107	5.2871666	4.8040466	29.197557	-3.2046351	-1.6276042e-08	-0.0011203613	8.138021e-09	0.0014185832	0.09056353	-0.037425753	22.590363	-11.22129	0	0	1.0	0.99715745	0.002843404	7680000	32486.136749982834
256	23.212301	1.3248488	26.820602	20.572485	54.3	28.778637	121.0	13.0	1000.0	498413.0	0.06464500648508431	2.357836	0.3562891	3.639391	1.260394	5.5741224	4.6029267	34.76822	-1.8785698	1.6276042e-08	-0.00035678074	1.2207031e-08	-0.0003304362	0.08389067	-0.03316037	20.770508	-9.272841	0	0	1.0	0.9980109	0.0023764207	7710000	32610.00496149063
257	23.435476	1.6523148	27.157099	20.343086	61.8	25.106972	102.0	0.0	1000.0	500267.0	0.06463397932816538	2.3678162	0.3570298	3.342072	0.6754444	5.334132	4.6130056	32.49846	-2.5599282	1.0172526e-09	-0.0008532674	-2.8483074e-08	-3.5559082e-05	0.087674625	-0.030465838	23.86153	-10.7660055	0	0	1.0	0.99882585	0.0013321063	7740000	32734.778429985046
258	23.190247	1.1584114	25.347967	20.99632	49.366665	31.461597	124.0	0.0	1000.0	501748.0	0.06457503217503217	2.3702602	0.36448938	3.3752613	0.8450756	5.6948137	4.5240564	31.575201	-4.0109935	3.0517577e-09	-0.00037538554	2.4414062e-08	-0.00028605145	0.06827507	-0.02663637	22.1986	-10.953601	0	0	1.0	0.99975765	0.003387845	7770000	32858.9488427639
259	22.906012	1.526346	26.849928	20.544664	56.1	30.50721	104.0	0.0	1000.0	503431.0	0.0645424358974359	2.3690274	0.36414453	3.5791855	1.1807119	5.4295573	4.9890995	35.066875	-4.6697135	-2.4414062e-08	-0.0008021749	-1.6276042e-08	0.0012600098	0.080791116	-0.030416321	19.283283	-8.3682995	0	0	1.0	1.000751	0.0036726317	7800000	32982.53535652161
260	23.072033	0.84611785	24.550276	20.766947	67.7	42.00885	178.0	5.0	1000.0	505462.0	0.06455453384418902	2.327138	0.34180123	3.445993	1.1773766	6.267747	4.7492204	32.16164	-1.5044193	-5.086263e-09	-0.00010420634	2.4414062e-08	-2.043457e-05	0.063617945	-0.02464366	25.320461	-11.0281105	0	0	1.0	1.0017288	0.003908416	7830000	33107.38348579407
261	22.98929	1.6698397	26.579184	19.296978	65.53333	30.150438	155.0	18.0	1000.0	507428.0	0.06455826972010179	2.3412316	0.3436036	3.4357219	0.92805535	6.9355745	5.093716	40.137825	-6.8383255	-2.5431315e-10	-0.00049153523	8.138021e-09	0.00068304036	0.07552005	-0.031535015	24.388859	-10.348685	0	0	1.0	1.0027099	0.0014336316	7860000	33231.493681907654
262	22.958452	1.3663089	25.696583	20.906174	47.733334	24.96255	112.0	0.0	1000.0	508860.0	0.06449429657794677	2.327288	0.3514978	3.4068573	0.82246494	6.279479	4.54021	36.4829	-1.3180616	1.4241537e-08	-0.0003283976	1.2207031e-08	-0.001665271	0.07775858	-0.02843688	22.579504	-10.615674	0	0	1.0	1.0036584	0.0017845033	7890000	33356.03956389427
263	23.365347	1.5409737	26.583275	20.095125	52.566666	38.785465	142.0	0.0	1000.0	510437.0	0.06444911616161617	2.3575764	0.34184	3.475382	1.155658	5.2044334	4.39614	29.361938	-4.151928	-4.0690105e-09	-0.0010936665	3.2552084e-08	-0.0012743002	0.081472054	-0.027564831	21.966463	-10.130638	0	0	1.0	1.0042839	0.0014562259	7920000	33481.601757764816
264	22.828117	1.4993731	26.946413	20.196882	46.2	37.498802	133.0	0.0	1000.0	511823.0	0.06438025157232705	2.3586936	0.36160266	3.3483868	1.2136464	5.237784	4.7253947	31.836601	-3.013554	-6.1035155e-09	-0.0006906555	2.6957194e-08	0.0003168935	0.07221643	-0.022190388	21.292028	-10.79432	0	0	1.0	1.0048708	0.0028093115	7950000	33606.881316661835
265	22.733427	1.4539642	25.561607	19.246756	47.466667	35.18308	163.0	0.0	1000.0	513247.0	0.06431666666666666	2.3190644	0.35145015	3.4266508	0.8697633	4.8945656	4.470202	31.031366	-3.7301514	2.0345052e-09	-0.00030091146	3.2552084e-08	-0.0010819173	0.08354446	-0.027840182	20.691854	-9.718695	0	0	1.0	1.0054519	0.0007849799	7980000	33732.794204711914
266	22.253725	1.5317063	26.32222	19.052094	55.633335	32.808014	114.0	0.0	1000.0	514916.0	0.06428414481897628	2.328298	0.36654657	3.5910194	0.66083205	5.5790634	4.8469377	47.444393	-3.9195557	-6.1035155e-09	-0.00045125934	-1.2207031e-08	-0.00017953695	0.06685574	-0.024676185	19.535955	-9.096668	0	0	1.0	1.0061353	0.0008365745	8010000	33856.661878824234
267	22.944502	1.6296642	27.095997	20.259758	39.633335	27.872906	101.0	0.0	1000.0	516105.0	0.06419216417910448	2.2878187	0.3307477	3.5208051	0.9901985	4.7427106	4.0612326	30.27	-3.4524198	1.2207031e-08	-0.00056047365	-3.2552084e-08	-0.0008199056	0.07518568	-0.026238848	14.60339	-6.209115	0	0	1.0	1.0067878	0.0017990776	8040000	33981.30402994156
268	23.25434	1.5084141	26.806955	20.572365	56.633335	29.834526	110.0	4.0	1000.0	517804.0	0.0641640644361834	2.3207355	0.3553779	3.6867096	1.0775987	4.7844844	4.4262867	29.6815	-2.5804336	-1.0172526e-09	-0.0006875061	1.6276042e-08	-3.5972087e-05	0.06974738	-0.026083358	21.408524	-9.244801	0	0	1.0	1.0074008	0.0010625569	8070000	34105.73234462738
269	22.848192	1.3312827	26.571049	20.268856	52.866665	37.322674	131.0	0.0	1000.0	519390.0	0.06412222222222222	2.357578	0.35022712	3.5277636	1.1326067	5.5221334	4.675529	35.58738	-1.8532708	1.2207031e-08	-0.00015107829	-4.4759116e-08	0.0003582967	0.07150141	-0.029032491	19.840353	-8.956434	0	0	1.0	1.0079056	0.0009889927	8100000	34234.795063495636
270	22.834433	0.8953202	24.51765	21.262672	58.4	41.030556	131.0	0.0	1000.0	521142.0	0.06410110701107011	2.3160472	0.33999732	3.3960512	0.89918	5.9763036	5.4453106	35.45217	-2.295545	-4.0690105e-09	-0.0008101644	2.0345052e-08	0.00052525225	0.058665205	-0.019732896	21.340746	-9.268096	0	0	1.0	1.0081146	0.00073353434	8130000	34359.9190659523
271	22.563997	1.1124988	24.577066	20.846336	49.266666	31.983261	115.0	0.0	1000.0	522620.0	0.06404656862745098	2.3067157	0.34511325	3.6677191	0.9622507	5.5288606	4.852198	35.03005	-2.508677	-6.1035155e-09	-0.00089865114	-4.0690105e-09	-0.0008051778	0.062078074	-0.018287387	20.395508	-9.715982	0	0	1.0	1.0081447	0.0013086039	8160000	34483.45766353607
272	22.76855	1.1208305	25.19941	20.070255	56.933334	29.689428	115.0	2.0	1000.0	524328.0	0.06402051282051283	2.292507	0.32081574	3.3305287	1.148572	5.73766	4.7467265	31.291836	-2.6181955	1.0172526e-09	-0.00049721374	-4.0690104e-08	0.00032887573	0.06237098	-0.02115878	18.76293	-9.019316	0	0	1.0	1.0080624	0.00065004465	8190000	34607.890624284744
273	22.768679	1.2930728	24.69029	19.389095	61.1	23.708437	124.0	19.0	1000.0	526161.0	0.06400985401459854	2.3103044	0.33747897	3.2925518	1.0472246	5.805175	4.507834	34.510704	-1.9733096	4.0690105e-09	-0.00064940593	3.4586588e-08	0.0012172506	0.05550799	-0.017327026	21.386992	-9.382746	0	0	1.0	1.0077143	0.0013540932	8220000	34747.37857055664
274	23.076572	1.5059277	26.89202	20.24958	67.5	32.38904	140.0	0.0	1000.0	528186.0	0.06402254545454546	2.315491	0.34252742	3.4158416	0.91609514	6.2913556	4.683784	32.64403	-1.4748058	1.2207031e-08	-0.00049873453	2.2888185e-09	-0.0003540085	0.08189442	-0.03472932	21.718533	-9.576249	0	0	1.0	1.0073442	0.0008102248	8250000	34871.69051504135
